id_dpto;divipola;nombre;latitud;Longitud;SubregionPDET;zonaReservaCampesina;zomac ;ruralidad;restitucionTierras;zonaNucleoReforma;mape
54;54128;Cáchira;7,741248;-73,048983;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
54;54172;Chinácota;7,603112;-72,601162;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
54;54174;Chitagá;7,138187;-72,665468;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
54;54206;Convención;8,470374;-73,3372;BAJO CAUCA Y NORDESTE ANTIOQUEÑO;Sin zona;true;Rural;true;No ZNRA;Ausencia
54;54223;Cucutilla;7,539633;-72,772816;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
54;54239;Durania;7,714804;-72,658491;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
54;54245;El carmen;8,510579;-73,446687;BAJO CAUCA Y NORDESTE ANTIOQUEÑO;Sin zona;true;Rural disperso;true;No ZNRA;Ausencia
54;54250;El tarra;8,574281;-73,09614;CATATUMBO;Sin zona;true;Rural;true;No ZNRA;Ausencia
54;54261;El zulia;7,938572;-72,604717;No PDET;Sin zona;true;Rural;true;No ZNRA;Ausencia
54;54313;Gramalote;7,916946;-72,787233;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
54;54344;Hacarí;8,321506;-73,145997;CATATUMBO;Sin zona;true;Rural disperso;true;No ZNRA;Ausencia
54;54347;Herrán;7,506541;-72,483519;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
54;54377;Labateca;7,298414;-72,495983;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
54;54385;La esperanza;7,639839;-73,328126;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
54;54398;La playa;8,21124;-73,239986;No PDET;Sin zona;true;Rural disperso;true;No ZNRA;Ausencia
54;54405;Los patios;7,833186;-72,505612;No PDET;Sin zona;false;Ciudades y aglomeraciones;true;No ZNRA;Ausencia
54;54418;Lourdes;7,945631;-72,832376;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
54;54480;Mutiscua;7,300469;-72,747169;No PDET;Sin zona;false;Rural disperso;false;No ZNRA;Ausencia
54;54498;Ocaña;8,248574;-73,35607;No PDET;Sin zona;false;Ciudades y aglomeraciones;true;No ZNRA;Ausencia
54;54518;Pamplona;7,372802;-72,647714;No PDET;Sin zona;false;Ciudades y aglomeraciones;true;No ZNRA;Ausencia
54;54520;Pamplonita;7,436745;-72,639111;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
54;54553;Puerto santander;8,359993;-72,411363;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
54;54599;Ragonvalia;7,577861;-72,476708;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
54;54660;Salazar;7,773683;-72,813064;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
54;54670;San calixto;8,40214;-73,208622;CATATUMBO;Sin zona;true;Rural disperso;true;No ZNRA;Ausencia
54;54673;San cayetano;7,875695;-72,625459;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
54;54680;Santiago;7,865856;-72,716203;No PDET;Sin zona;true;Rural;true;No ZNRA;Ausencia
54;54720;Sardinata;8,082105;-72,800577;CATATUMBO;Sin zona;true;Rural;true;No ZNRA;Ausencia
54;54743;Silos;7,204736;-72,757128;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
54;54800;Teorama;8,438134;-73,28707;CATATUMBO;Sin zona;true;Rural disperso;true;No ZNRA;Ausencia
54;54810;Tibú;8,639891;-72,734496;CATATUMBO;Sin zona;true;Rural;true;No ZNRA;Ausencia
54;54820;Toledo;7,307692;-72,481915;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
54;54871;Villa caro;7,914244;-72,973601;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
54;54874;Villa del rosario;7,847672;-72,469758;No PDET;Sin zona;false;Ciudades y aglomeraciones;true;No ZNRA;Ausencia
63;63001;Armenia;4,53598;-75,680786;No PDET;Sin zona;false;Ciudades y aglomeraciones;true;No ZNRA;Ausencia
63;63111;Buenavista;4,360029;-75,739572;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
63;63130;Calarcá;4,520982;-75,646085;No PDET;Sin zona;false;Ciudades y aglomeraciones;true;No ZNRA;Ausencia
63;63190;Circasia;4,617759;-75,636533;No PDET;Sin zona;false;Ciudades y aglomeraciones;true;No ZNRA;Ausencia
63;63212;Córdoba;4,392485;-75,687866;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
63;63272;Filandia;4,674338;-75,658387;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
63;63302;Génova;4,206641;-75,790402;No PDET;Sin zona;true;Rural;true;No ZNRA;Ausencia
63;63401;La tebaida;4,453755;-75,786887;No PDET;Sin zona;false;Ciudades y aglomeraciones;true;No ZNRA;Ausencia
63;63470;Montenegro;4,565057;-75,749827;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
63;63548;Pijao;4,335036;-75,703329;No PDET;Sin zona;true;Rural;true;No ZNRA;Ausencia
63;63594;Quimbaya;4,624387;-75,765074;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
63;63690;Salento;4,637157;-75,570844;No PDET;Sin zona;true;Rural;true;No ZNRA;Ausencia
66;66001;Pereira;4,804985;-75,719711;No PDET;Sin zona;false;Ciudades y aglomeraciones;true;No ZNRA;Ausencia
66;66045;Apía;5,106526;-75,942356;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
66;66075;Balboa;4,949096;-75,958663;No PDET;Sin zona;true;Rural disperso;true;No ZNRA;Ausencia
66;66088;Belén de umbría;5,200793;-75,868334;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
66;66170;Dosquebradas;4,833131;-75,675371;No PDET;Sin zona;false;Ciudades y aglomeraciones;true;No ZNRA;Ausencia
66;66318;Guática;5,315367;-75,799005;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
66;66383;La celia;5,002787;-76,0032;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
66;66400;La virginia;4,896624;-75,880394;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
66;66440;Marsella;4,935771;-75,73879;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
66;66456;Mistrató;5,297039;-75,882886;No PDET;Sin zona;true;Rural disperso;true;No ZNRA;Presencia
66;66572;Pueblo rico;5,222043;-76,030801;No PDET;Sin zona;true;Rural disperso;true;No ZNRA;Ausencia
66;66594;Quinchía;5,340456;-75,730431;No PDET;Sin zona;true;Intermedio;true;No ZNRA;Presencia
66;66682;Santa rosa de cabal;4,876271;-75,623268;No PDET;Sin zona;false;Ciudades y aglomeraciones;true;No ZNRA;Ausencia
66;66687;Santuario;5,074911;-75,964628;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
68;68001;Bucaramanga;7,11647;-73,132562;No PDET;Sin zona;false;Ciudades y aglomeraciones;true;No ZNRA;Ausencia
68;68013;Aguada;6,162355;-73,523132;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
68;68020;Albania;5,759166;-73,91336;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
68;68051;Aratoca;6,694418;-73,01786;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
68;68077;Barbosa;5,932531;-73,615965;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
68;68079;Barichara;6,634111;-73,223047;No PDET;Sin zona;false;Intermedio;false;No ZNRA;Ausencia
68;68081;Barrancabermeja;7,064857;-73,849243;No PDET;Sin zona;false;Ciudades y aglomeraciones;true;Magdalena Medio;Ausencia
68;68092;Betulia;6,899525;-73,283669;No PDET;Sin zona;false;Rural disperso;true;Magdalena Medio;Ausencia
68;68101;Bolívar;5,988953;-73,771346;No PDET;Sin zona;true;Rural disperso;true;Magdalena Medio;Ausencia
68;68121;Cabrera;6,592118;-73,246475;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
68;68132;California;7,347989;-72,946491;No PDET;Sin zona;false;Rural;true;No ZNRA;Presencia
68;68147;Capitanejo;6,527394;-72,695427;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
68;68152;Carcasí;6,629016;-72,627099;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
68;68160;Cepitá;6,753518;-72,973536;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
68;68162;Cerrito;6,840405;-72,694851;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
68;68167;Charalá;6,284339;-73,146873;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
68;68169;Charta;7,28082;-72,968798;No PDET;Sin zona;true;Rural disperso;true;No ZNRA;Ausencia
68;68176;Chima;6,344348;-73,373656;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
68;68179;Chipatá;6,062521;-73,637111;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
68;68190;Cimitarra;6,320886;-73,953011;No PDET;Sin zona;false;Rural;true;Magdalena Medio;Ausencia
68;68207;Concepción;6,768908;-72,694567;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
68;68209;Confines;6,357327;-73,240554;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
68;68211;Contratación;6,290561;-73,474426;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
68;68217;Coromoro;6,294999;-73,040816;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
68;68229;Curití;6,605099;-73,069383;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
68;68235;El carmen de chucuri;6,700038;-73,51066;No PDET;Sin zona;false;Rural disperso;true;Magdalena Medio;Ausencia
68;68245;El guacamayo;6,245111;-73,496908;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
68;68250;El peñón;6,05537;-73,815532;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
68;68255;El playón;7,470715;-73,20287;No PDET;Sin zona;true;Rural;true;No ZNRA;Ausencia
68;68264;Encino;6,137429;-73,098749;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
68;68266;Enciso;6,668034;-72,699647;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
68;68271;Florián;5,804659;-73,97143;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
68;68276;Floridablanca;7,072329;-73,099104;No PDET;Sin zona;false;Ciudades y aglomeraciones;true;No ZNRA;Ausencia
68;68296;Galán;6,638423;-73,287769;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
68;68298;Gámbita;5,945998;-73,344185;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
68;68307;Girón;7,070432;-73,166832;No PDET;Sin zona;false;Ciudades y aglomeraciones;true;No ZNRA;Ausencia
68;68318;Guaca;6,876563;-72,856322;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
68;68320;Guadalupe;6,245847;-73,419292;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
68;68322;Guapotá;6,308635;-73,320732;No PDET;Sin zona;false;Rural disperso;false;No ZNRA;Ausencia
68;68324;Guavatá;5,954348;-73,700906;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
68;68327;Güepsa;6,025013;-73,575146;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
68;68344;Hato;6,543957;-73,308399;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
68;68368;Jesús maría;5,876497;-73,783396;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
68;68370;Jordán;6,732727;-73,096053;No PDET;Sin zona;false;Rural disperso;false;No ZNRA;Ausencia
68;68377;La belleza;5,85925;-73,965494;No PDET;Sin zona;true;Rural disperso;true;No ZNRA;Ausencia
68;68385;Landázuri;6,218812;-73,811359;No PDET;Sin zona;true;Rural disperso;true;No ZNRA;Ausencia
68;68397;La paz;6,178509;-73,58959;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
68;68406;Lebrija;7,113351;-73,219524;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
68;68418;Los santos;6,755203;-73,102739;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
68;68425;Macaravita;6,50658;-72,593105;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
68;68432;Málaga;6,703081;-72,732089;No PDET;Sin zona;false;Ciudades y aglomeraciones;true;No ZNRA;Ausencia
68;68444;Matanza;7,323175;-73,015566;No PDET;Sin zona;true;Rural disperso;true;No ZNRA;Ausencia
68;68464;Mogotes;6,475246;-72,969807;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
68;68468;Molagavita;6,67432;-72,809175;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
68;68498;Ocamonte;6,339988;-73,122563;No PDET;Sin zona;false;Rural;false;No ZNRA;Ausencia
68;68500;Oiba;6,26521;-73,299791;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
68;68502;Onzaga;6,344104;-72,816766;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
68;68522;Palmar;6,537789;-73,29109;No PDET;Sin zona;false;Intermedio;false;No ZNRA;Ausencia
68;68524;Palmas del socorro;6,406139;-73,287764;No PDET;Sin zona;false;Rural;false;No ZNRA;Ausencia
68;68533;Páramo;6,416811;-73,17022;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
68;68547;Piedecuesta;6,997245;-73,054795;No PDET;Sin zona;false;Ciudades y aglomeraciones;true;No ZNRA;Ausencia
68;68549;Pinchote;6,531552;-73,174209;No PDET;Sin zona;false;Rural;false;No ZNRA;Ausencia
68;68572;Puente nacional;5,878381;-73,677567;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
68;68573;Puerto parra;6,650785;-74,056129;No PDET;Sin zona;false;Rural disperso;true;Magdalena Medio;Ausencia
68;68575;Puerto wilches;7,344057;-73,899909;No PDET;Sin zona;false;Rural;true;Magdalena Medio;Ausencia
68;68615;Rionegro;7,265014;-73,150177;No PDET;Sin zona;true;Rural disperso;true;No ZNRA;Ausencia
68;68655;Sabana de torres;7,391919;-73,49906;No PDET;Sin zona;true;Rural;true;Magdalena Medio;Ausencia
68;68669;San andrés;6,811511;-72,848864;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
68;68673;San benito;6,126656;-73,50907;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
68;68679;San gil;6,551952;-73,134776;No PDET;Sin zona;false;Ciudades y aglomeraciones;true;No ZNRA;Ausencia
68;68682;San joaquín;6,427548;-72,867638;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
68;68684;San josé de miranda;6,658995;-72,733616;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
68;68686;San miguel;6,575315;-72,644123;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
68;68689;San vicente de chucurí;6,880383;-73,411024;No PDET;Sin zona;false;Rural;true;Magdalena Medio;Ausencia
68;68705;Santa bárbara;6,990996;-72,907445;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
68;68720;Santa helena del opón;6,339565;-73,616716;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
68;68745;Simacota;6,443469;-73,337368;No PDET;Sin zona;false;Rural disperso;true;Magdalena Medio;Ausencia
68;68755;Socorro;6,46387;-73,261198;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
68;68770;Suaita;6,101329;-73,44165;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
68;68773;Sucre;5,918743;-73,790975;No PDET;Sin zona;true;Rural disperso;true;No ZNRA;Ausencia
68;68780;Suratá;7,36658;-72,984232;No PDET;Sin zona;true;Rural disperso;true;No ZNRA;Ausencia
68;68820;Tona;7,201417;-72,967023;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
68;68855;Valle de san josé;6,448028;-73,143507;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
68;68861;Vélez;6,009275;-73,672447;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
68;68867;Vetas;7,30981;-72,871041;No PDET;Sin zona;false;Rural;false;No ZNRA;Presencia
68;68872;Villanueva;6,670078;-73,174307;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
68;68895;Zapatoca;6,814387;-73,268034;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
70;70001;Sincelejo;9,302322;-75,395445;No PDET;Sin zona;false;Ciudades y aglomeraciones;true;Sucre;Ausencia
70;70110;Buenavista;9,319794;-74,972827;No PDET;Sin zona;false;Intermedio;true;Sucre;Ausencia
70;70124;Caimito;8,789324;-75,117141;No PDET;Sin zona;false;Rural disperso;true;Sucre;Ausencia
70;70204;Colosó;9,494192;-75,353256;MONTES DE MARÍA;Sin zona;true;Rural;true;Sucre;Ausencia
70;70215;Corozal;9,318749;-75,293048;No PDET;Sin zona;false;Intermedio;true;Sucre;Ausencia
70;70221;Coveñas;9,402779;-75,680158;No PDET;Sin zona;false;Intermedio;true;Sucre;Ausencia
70;70230;Chalán;9,545352;-75,312697;MONTES DE MARÍA;Sin zona;true;Intermedio;true;Sucre;Ausencia
70;70233;El roble;9,100647;-75,198378;No PDET;Sin zona;false;Intermedio;true;Sucre;Ausencia
70;70235;Galeras;9,160379;-75,04959;No PDET;Sin zona;false;Intermedio;true;Sucre;Ausencia
70;70265;Guaranda;8,468556;-74,537749;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
70;70400;La unión;8,853975;-75,276056;No PDET;Sin zona;false;Rural;true;Cordoba;Ausencia
70;70418;Los palmitos;9,380269;-75,268716;MONTES DE MARÍA;Sin zona;true;Intermedio;true;Sucre;Ausencia
70;70429;Majagual;8,541163;-74,628077;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
70;70473;Morroa;9,331395;-75,305949;MONTES DE MARÍA;Sin zona;true;Intermedio;true;Sucre;Ausencia
70;70508;Ovejas;9,527176;-75,229037;MONTES DE MARÍA;Sin zona;true;Rural;true;Sucre;Ausencia
70;70523;Palmito;9,333157;-75,541264;MONTES DE MARÍA;Sin zona;true;Intermedio;true;Sucre;Ausencia
70;70670;Sampués;9,183193;-75,380222;No PDET;Sin zona;false;Intermedio;true;Sucre;Ausencia
70;70678;San benito abad;8,930108;-75,031089;No PDET;Sin zona;false;Rural disperso;true;Sucre;Ausencia
70;70702;San juan de betulia;9,273066;-75,243565;No PDET;Sin zona;false;Intermedio;true;Sucre;Ausencia
70;70708;San marcos;8,661774;-75,133831;No PDET;Sin zona;false;Intermedio;true;Sucre;Ausencia
70;70713;San onofre;9,736955;-75,522398;MONTES DE MARÍA;Sin zona;true;Rural;true;No ZNRA;Ausencia
70;70717;San pedro;9,39625;-75,063647;No PDET;Sin zona;false;Intermedio;true;Sucre;Ausencia
70;70742;San luis de sincé;9,244308;-75,145999;No PDET;Sin zona;false;Intermedio;false;Sucre;Ausencia
70;70771;Sucre;8,811737;-74,723175;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
70;70820;Santiago de tolú;9,525387;-75,581112;No PDET;Sin zona;false;Intermedio;true;Sucre;Ausencia
70;70823;San josé de toluviejo;9,451819;-75,44085;MONTES DE MARÍA;Sin zona;true;Rural;true;Sucre;Ausencia
73;73001;Ibagué;4,432248;-75,19425;No PDET;Sin zona;false;Ciudades y aglomeraciones;true;No ZNRA;Presencia
73;73024;Alpujarra;3,391548;-74,9329;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
73;73026;Alvarado;4,567356;-74,953418;No PDET;Sin zona;true;Rural;true;No ZNRA;Ausencia
73;73030;Ambalema;4,782682;-74,764429;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
73;73043;Anzoátegui;4,631756;-75,093772;No PDET;Sin zona;true;Rural disperso;true;No ZNRA;Ausencia
73;73055;Armero;5,030744;-74,884438;No PDET;Sin zona;false;Rural;true;No ZNRA;Presencia
73;73067;Ataco;3,590591;-75,382545;SUR DEL TOLIMA;Sin zona;true;Rural disperso;true;No ZNRA;Presencia
73;73124;Cajamarca;4,438812;-75,431971;No PDET;Sin zona;true;Rural;true;No ZNRA;Presencia
73;73148;Carmen de apicalá;4,152334;-74,717633;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
73;73152;Casabianca;5,078465;-75,120966;No PDET;Sin zona;true;Rural;true;No ZNRA;Presencia
73;73168;Chaparral;3,722918;-75,480765;SUR DEL TOLIMA;Sin zona;true;Intermedio;true;No ZNRA;Presencia
73;73200;Coello;4,287276;-74,898464;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Presencia
73;73217;Coyaima;3,798036;-75,193862;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Presencia
73;73226;Cunday;4,059259;-74,692227;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Ausencia
73;73236;Dolores;3,539072;-74,896761;No PDET;Sin zona;true;Rural;true;No ZNRA;Ausencia
73;73268;Espinal;4,151314;-74,885446;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
73;73270;Falan;5,123104;-74,953007;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Presencia
73;73275;Flandes;4,276373;-74,818763;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
73;73283;Fresno;5,153576;-75,035722;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Presencia
73;73319;Guamo;4,030992;-74,968135;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
73;73347;Herveo;5,080228;-75,177151;No PDET;Sin zona;true;Rural disperso;true;No ZNRA;Ausencia
73;73349;Honda;5,211816;-74,75699;No PDET;Sin zona;false;Ciudades y aglomeraciones;true;No ZNRA;Ausencia
73;73352;Icononzo;4,176487;-74,531969;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
73;73408;Lérida;4,862046;-74,910716;No PDET;Sin zona;true;Intermedio;true;No ZNRA;Presencia
73;73411;Líbano;4,92042;-75,061959;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Presencia
73;73443;Mariquita;5,199708;-74,889276;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Presencia
73;73449;Melgar;4,203655;-74,641317;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
73;73461;Murillo;4,874341;-75,171022;No PDET;Sin zona;true;Rural disperso;true;No ZNRA;Presencia
73;73483;Natagaima;3,624324;-75,093182;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
73;73504;Ortega;3,934916;-75,222601;No PDET;Sin zona;true;Rural disperso;true;No ZNRA;Presencia
73;73520;Palocabildo;5,120918;-75,022167;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
73;73547;Piedras;4,543951;-74,878106;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
73;73555;Planadas;3,197911;-75,644163;SUR DEL TOLIMA;Sin zona;true;Rural disperso;true;No ZNRA;Presencia
73;73563;Prado;3,750939;-74,927447;No PDET;Sin zona;true;Rural;true;No ZNRA;Ausencia
73;73585;Purificación;3,857246;-74,935555;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
73;73616;Rioblanco;3,529932;-75,644069;SUR DEL TOLIMA;Sin zona;true;Rural disperso;true;No ZNRA;Presencia
73;73622;Roncesvalles;4,011567;-75,605959;No PDET;Sin zona;true;Rural disperso;true;No ZNRA;Presencia
73;73624;Rovira;4,239019;-75,240648;No PDET;Sin zona;true;Rural;true;No ZNRA;Ausencia
73;73671;Saldaña;3,929815;-75,016852;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
73;73675;San antonio;3,914146;-75,480074;No PDET;Sin zona;true;Rural disperso;true;No ZNRA;Ausencia
73;73678;San luis;4,133721;-75,095804;No PDET;Sin zona;false;Rural disperso;true;No ZNRA;Presencia
73;73686;Santa isabel;4,713606;-75,097934;No PDET;Santa Isabel - Anzoátegui;true;Rural;true;No ZNRA;Presencia
73;73770;Suárez;4,048891;-74,831885;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
73;73854;Valle de san juan;4,197494;-75,115669;No PDET;Sin zona;false;Rural;true;No ZNRA;Presencia
73;73861;Venadillo;4,717878;-74,929333;No PDET;Sin zona;true;Intermedio;true;No ZNRA;Ausencia
73;73870;Villahermosa;5,030452;-75,117729;No PDET;Sin zona;true;Rural;true;No ZNRA;Presencia
73;73873;Villarrica;3,936902;-74,600285;No PDET;Sin zona;true;Rural;true;No ZNRA;Ausencia
76;76001;Cali;3,413686;-76,52133;No PDET;Sin zona;false;Ciudades y aglomeraciones;true;No ZNRA;Presencia
76;76020;Alcalá;4,674994;-75,779792;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
76;76036;Andalucía;4,171713;-76,167925;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
76;76041;Ansermanuevo;4,794984;-75,992003;No PDET;Sin zona;true;Intermedio;true;No ZNRA;Ausencia
76;76054;Argelia;4,726945;-76,119905;No PDET;Sin zona;true;Intermedio;true;No ZNRA;Presencia
76;76100;Bolívar;4,337846;-76,183583;No PDET;Sin zona;true;Rural disperso;true;No ZNRA;Presencia
76;76109;Buenaventura;3,875708;-77,01074;PACÍFICO MEDIO;Sin zona;true;Ciudades y aglomeraciones;true;No ZNRA;Presencia
76;76111;Buga;3,900736;-76,298979;No PDET;Sin zona;false;Ciudades y aglomeraciones;true;No ZNRA;Presencia
76;76113;Bugalagrande;4,208358;-76,15682;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
76;76122;Caicedonia;4,334808;-75,830594;No PDET;Sin zona;true;Intermedio;true;No ZNRA;Ausencia
76;76126;Calima;3,933664;-76,484132;No PDET;Sin zona;true;Rural;true;No ZNRA;Ausencia
76;76130;Candelaria;3,408354;-76,346519;No PDET;Sin zona;false;Ciudades y aglomeraciones;true;No ZNRA;Ausencia
76;76147;Cartago;4,742192;-75,924374;No PDET;Sin zona;false;Ciudades y aglomeraciones;true;No ZNRA;Ausencia
76;76233;Dagua;3,657318;-76,68886;No PDET;Sin zona;true;Rural disperso;true;No ZNRA;Presencia
76;76243;El águila;4,906062;-76,042779;No PDET;Sin zona;true;Rural disperso;true;No ZNRA;Ausencia
76;76246;El cairo;4,760874;-76,221611;No PDET;Sin zona;true;Rural disperso;true;No ZNRA;Ausencia
76;76248;El cerrito;3,684229;-76,311972;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
76;76250;El dovio;4,510452;-76,237084;No PDET;Sin zona;true;Rural;true;No ZNRA;Presencia
76;76275;Florida;3,324118;-76,234199;ALTO PATÍA Y NORTE DEL CAUCA;Sin zona;true;Ciudades y aglomeraciones;true;No ZNRA;Ausencia
76;76306;Ginebra;3,724181;-76,268068;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Presencia
76;76318;Guacarí;3,761815;-76,330911;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Presencia
76;76364;Jamundí;3,258751;-76,538472;No PDET;Sin zona;false;Ciudades y aglomeraciones;true;No ZNRA;Presencia
76;76377;La cumbre;3,649268;-76,56805;No PDET;Sin zona;false;Rural;true;No ZNRA;Ausencia
76;76400;La unión;4,533869;-76,099661;No PDET;Sin zona;false;Intermedio;true;No ZNRA;Ausencia
